Product_Code,Stock
1137BO1018902,0.0
1138PAT010073,88.3
1138PAT010718,0.0
1138PAT010735,70.0
1138PAT010769,0.0
1138PAT010772,0.0
1138PAT010811,0.0
1138PAT010829,0.0
1138PAT010875,0.0
1138PAT010880,0.0
1138PAT010883,0.0
1138PAT011100,0.0
1138PAT011102,0.0
1138PAT011302,0.0
1138PAT012903,0.0
1138PAT014850,0.0
1138PAT015502,0.0
1138PAT016702,0.0
1138PAT016890,0.0
1138PAT017707,0.0
1138PAT018003,0.0
1138PAT018902,91.0
1139AN1010718,0.0
1139AN1010735,0.0
1139AN1010769,0.0
1139AN1010772,0.0
1139AN1010807,0.0
1139AN1010829,0.0
1139AN1010880,0.0
1139AN1011102,0.0
1139AN1011302,0.0
1139AN1012903,0.0
1139AN1013202,0.0
1139AN1013602,0.0
1139AN1015502,0.0
1139AN1016702,0.0
1139AN1016890,0.0
1139AN1018003,0.0
1139AN1018902,0.0
1140NA1010001,111.0
1140NA1010003,81.6
1140NA1010004,254.2
1140NA1010005,11.0
1140NA1010007,239.2
1140NA1010008,100.1
1140NA1010009,0.0
1140NA1010011,0.0
1140NA1010026,277.5
1140NA1010033,0.0
1140NA1010034,229.7
1140NA1010073,165.7
1140NA1010084,0.0
1140NA1010232,0.0
1140NA1010439,27.2
1140NA1010730,18.3
1140NA1010731,176.5
1140NA1010732,364.7
1140NA1010734,260.4
1140NA1010824,0.0
1140NA1010829,103.3
1140NA1010892,0.0
1140NA1011102,424.1
1140NA1011302,222.5
1140NA1013303,0.0
1140NA1013952,23.8
1140NA1015202,0.0
1140NA1015204,0.0
1140NA1016902,0.0
1140NA1018902,32.3
1141CO1010001,0.0
1141CO1010003,0.0
1141CO1010005,0.0
1141CO1010007,0.0
1141CO1010026,0.0
1141CO1010034,0.0
1141CO1010073,0.0
1141CO1010730,0.0
1141CO1010734,0.0
1141CO1011102,0.0
1141CO1013952,0.0
1141CO1018902,0.0
1142AN1010004,0.0
1142AN1010005,0.0
1142AN1010009,0.0
1142AN1010020,0.0
1142AN1010022,0.0
1142AN1010036,0.0
1142AN1010043,0.0
1142AN1010049,0.0
1142AN1010051,0.0
1142AN1010053,0.0
1142AN1010054,0.0
1142AN1010055,0.0
1142AN1010056,0.0
1142AN1010057,0.0
1142AN1010058,0.0
1142AN1010059,0.0
1142AN1010060,0.0
1142AN1010061,0.0
1142AN1010062,0.0
1142AN1010063,0.0
1142AN1010064,0.0
1142AN1010067,0.0
1142AN1010068,0.0
1142AN1010085,0.0
1142AN1010093,0.0
1142AN1010096,0.0
1142AN1010110,0.0
1142AN1010229,0.0
1142AN1019122,0.0
1142AN1019215,0.0
1142AN1019512,0.0
1142AN1019519,0.0
1142AN1019605,0.0
1142AN1019645,0.0
1142AN1019768,0.0
1143CO1010004,0.0
1143CO1010005,0.0
1143CO1010009,0.0
1143CO1010020,0.0
1143CO1010051,0.0
1143CO1010055,0.0
1143CO1010056,0.0
1143CO1010058,0.0
1143CO1010060,0.0
1143CO1010061,0.0
1143CO1010062,0.0
1143CO1010063,0.0
1143CO1010067,0.0
1143CO1010110,0.0
1143CO101DDDD,0.0
1144NA7310001,0.0
1144NA7310003,0.0
1144NA7310005,0.0
1144NA7310026,0.0
1144NA7310034,0.0
1144NA7310073,0.0
1144NA7310727,0.0
1144NA7310730,0.0
1144NA7310731,0.0
1144NA7310734,0.0
1144NA7311102,0.0
1144NA7313952,0.0
1144NA7318003,0.0
1144NA7318902,0.0
1145AN7310001,0.0
1145AN7310003,0.0
1145AN7310005,0.1
1145AN7310026,0.9
1145AN7310034,1.7
1145AN7310073,-1.7
1145AN7310727,0.0
1145AN7310730,1.4
1145AN7310731,0.0
1145AN7310734,11.7
1145AN7311102,0.3
1145AN7313952,0.9
1145AN7318003,0.0
1145AN7318902,-0.7
1146PA1010003,0.0
1146PA1010008,0.0
1146PA1010073,0.0
1146PA1010225,0.0
1146PA1010730,0.0
1146PA1010734,0.0
1146PA1010807,0.0
1146PA1010824,0.0
1146PA1010829,0.0
1146PA1010875,0.0
1146PA1011102,80.0
1146PA1011302,170.0
1146PA1012102,50.0
1146PA1012302,0.0
1146PA1012922,0.0
1146PA1013102,0.0
1146PA1013105,0.0
1146PA1013202,0.0
1146PA1013303,0.0
1146PA1013952,0.0
1146PA1015102,0.0
1146PA1015502,0.0
1146PA1016002,0.0
1146PA1016102,0.0
1146PA1016202,0.0
1146PA1016502,0.0
1146PA1016702,0.0
1146PA1016902,0.0
1146PA1017102,0.0
1146PA1018003,0.0
1146PA1018202,0.0
1146PA1018205,0.0
1146PA1018902,0.0
1147PA1010004,0.0
1147PA1010007,0.0
1147PA1010009,0.0
1147PA1010020,0.0
1147PA1010021,0.0
1147PA1010022,0.0
1147PA1010023,0.0
1147PA1010024,0.0
1147PA1010026,0.0
1147PA1010028,0.0
1147PA1010031,0.0
1147PA1010032,0.0
1147PA1010038,0.0
1147PA1010056,0.0
1147PA1010060,0.0
1147PA1010064,0.0
1147PA1010085,0.0
1147PA1010110,0.0
1147PA1010201,0.0
1147PA1010205,0.0
1147PA1010210,0.0
1147PA1010216,0.0
1147PA1010225,0.0
1147PA1010228,0.0
1147PA1010229,0.0
1147PA1010231,0.0
1147PA1010285,0.0
1148AN1010003,224.2
1148AN1010014,124.5
1148AN1010024,333.0
1148AN1010026,516.1
1148AN1010034,252.3
1148AN1010039,139.6
1148AN1010041,205.9
1148AN1010050,272.8
1148AN1010081,322.0
1148AN1010229,253.0
1148AN1010439,188.3
1148AN1010730,95.6
1148AN1010734,151.1
1148AN1010812,160.4
1148AN1010831,312.3
1148AN1010875,226.3
1148AN1010888,240.5
1148AN1011102,672.7
1148AN1011302,243.8
1148AN1013401,131.3
1148AN1013602,183.9
1148AN1013902,259.9
1148AN1014204,85.4
1148AN1016402,184.8
1148AN1018902,302.6
1149PA7310001,0.0
1149PA7310003,0.0
1149PA7310005,0.0
1149PA7310026,0.0
1149PA7310034,0.0
1149PA7310073,0.0
1149PA7310727,0.0
1149PA7310730,0.0
1149PA7310731,0.0
1149PA7310734,0.0
1149PA7311102,0.0
1149PA7313952,0.0
1149PA7318003,0.0
1149PA7318902,0.0
1150AN0T10033,249.5
1150AN0T10041,463.7
1150AN0T10425,401.2
1150AN0T10712,440.0
1150AN0T10718,448.9
1150AN0T10735,633.6
1150AN0T10740,577.0
1150AN0T10769,660.9
1150AN0T10772,423.8
1150AN0T10807,511.2
1150AN0T10811,333.4
1150AN0T10829,447.5
1150AN0T10875,787.0
1150AN0T10883,0.0
1150AN0T11102,1101.6
1150AN0T11302,643.9
1150AN0T12302,0.0
1150AN0T12903,512.0
1150AN0T13002,0.0
1150AN0T13202,427.4
1150AN0T13602,643.8
1150AN0T13902,0.0
1150AN0T13916,337.1
1150AN0T14015,0.0
1150AN0T14850,364.0
1150AN0T15032,298.2
1150AN0T16702,399.1
1150AN0T16902,837.9
1150AN0T17007,405.1
1150AN0T17902,0.0
1150AN0T18003,368.1
1150AN0T18902,1456.6
1151PAT010033,124.4
1151PAT010041,85.8
1151PAT010073,110.0
1151PAT010425,100.4
1151PAT010718,121.5
1151PAT010735,70.0
1151PAT010740,50.0
1151PAT010769,40.0
1151PAT010772,140.0
1151PAT010807,120.0
1151PAT010811,147.9
1151PAT010829,70.0
1151PAT010875,100.0
1151PAT010880,0.0
1151PAT010883,0.0
1151PAT011100,150.0
1151PAT011102,40.0
1151PAT011302,127.6
1151PAT012302,0.0
1151PAT012903,60.0
1151PAT013202,80.0
1151PAT013916,70.0
1151PAT014850,79.9
1151PAT015032,100.8
1151PAT015502,0.0
1151PAT016702,70.0
1151PAT016890,127.9
1151PAT016902,0.0
1151PAT017007,94.3
1151PAT018003,69.9
1151PAT018902,100.0
1152AN0110041,0.0
1152AN0110425,0.0
1152AN0110735,0.0
1152AN0110740,0.0
1152AN0110769,0.0
1152AN0110772,0.0
1152AN0110807,0.0
1152AN0110811,0.0
1152AN0110829,0.0
1152AN0110831,0.0
1152AN0110882,0.0
1152AN0111102,0.0
1152AN0111302,0.0
1152AN0111777,0.0
1152AN0111788,0.0
1152AN0111799,0.0
1152AN0112903,0.0
1152AN0113202,0.0
1152AN0113602,0.0
1152AN0113902,0.0
1152AN0114850,0.0
1152AN0115032,0.0
1152AN0115502,0.0
1152AN0116702,0.0
1152AN0116902,0.0
1152AN0117007,0.0
1152AN0117009,0.0
1152AN0117802,0.0
1152AN0118003,0.0
1152AN0118902,0.0
1153AN0T50033,23.01
1153AN0T50041,44.5
1153AN0T50425,69.4
1153AN0T50712,50.35
1153AN0T50718,31.0
1153AN0T50735,45.0
1153AN0T50740,2.5
1153AN0T50769,87.5
1153AN0T50772,71.05
1153AN0T50807,65.85
1153AN0T50811,42.45
1153AN0T50829,79.5
1153AN0T50875,108.6
1153AN0T51102,26.85
1153AN0T51302,112.41
1153AN0T52903,121.0
1153AN0T53202,22.0
1153AN0T53602,51.75
1153AN0T53916,65.5
1153AN0T54850,64.0
1153AN0T55032,0.0
1153AN0T56702,69.0
1153AN0T56902,61.5
1153AN0T57007,159.0
1153AN0T58003,109.35
1153AN0T58902,126.01
1154AN1010472,0.2
1154AN1010475,0.0
1154AN1010477,2.0
1154AN1010478,1.1
1154AN1010481,1.0
1154AN1010482,2.0
1154AN1010487,2.0
1154AN1010488,-0.1
1154AN1010489,0.0
1155AN1010718,45.0
1155AN1010728,0.0
1155AN1010735,1.0
1155AN1010740,-0.1
1155AN1010769,0.0
1155AN1010772,-0.5
1155AN1010807,0.0
1155AN1010811,129.0
1155AN1010829,0.0
1155AN1010875,-3.0
1155AN1010880,0.0
1155AN1010888,-3.3
1155AN1011102,-1.0
1155AN1011302,365.5
1155AN1012903,0.0
1155AN1013202,-0.8
1155AN1013602,311.1
1155AN1014850,0.4
1155AN1015502,0.0
1155AN1016702,3.0
1155AN1016890,0.0
1155AN1016902,0.0
1155AN1018003,1.0
1155AN1018902,-0.2
1200AN1010001,0.0
1200AN1010002,0.0
1200AN1010003,0.0
1200AN1010004,0.0
1200AN1010005,0.0
1200AN1010006,0.0
1200AN1010007,0.0
1200AN1010008,0.0
1200AN1010009,0.0
1200AN1010010,0.0
1200AN1010011,0.0
1200AN1010012,0.0
1200AN1010013,0.0
1200AN1010014,0.0
1200AN1010015,0.0
1200AN1010016,0.0
1200AN1010875,0.0
1200AN1013916,0.0
1201AN2210001,0.0
1201AN2210002,0.0
1201AN2210003,0.0
1201AN2210004,0.0
1201AN2210005,0.0
1201AN2210006,0.0
1201AN2210007,0.0
1201AN2210008,0.0
1201AN2210009,0.0
1201AN2210010,0.0
1201AN2210011,0.0
1202AN2010001,0.0
1202AN2010002,0.0
1202AN2010003,0.0
1202AN2010004,0.0
1202AN2010005,0.0
1202AN2010006,0.0
1202AN2010007,0.0
1202AN2010008,0.0
1202AN2010009,0.0
1202AN2010010,0.0
1202AN2010011,0.0
1202AN2010012,0.0
1203AN4210005,0.0
1203AN4210009,0.0
1203AN4210036,0.0
1203AN4210718,0.0
1203AN4210769,0.0
1203AN4210829,0.0
1203AN4210875,0.0
1203AN4210882,0.0
1203AN4211302,0.0
1203AN4212903,0.0
1203AN4213602,0.0
1203AN4213902,0.0
1203AN4213916,0.0
1203AN4213917,0.0
1203AN4216890,0.0
1203AN4217402,0.0
1203AN4218003,0.0
1203AN4218902,0.0
1203AN4219202,0.0
1204AN1010004,0.0
1204AN1010005,0.0
1204AN1010006,0.0
1204AN1010007,0.0
1204AN1010008,0.0
1204AN1010009,0.0
1204AN1010016,0.0
1204AN1010020,0.0
1204AN1010021,0.0
1204AN1010024,0.0
1204AN1010028,0.0
1204AN1010029,0.0
1204AN1010032,0.0
1204AN1010034,0.0
1204AN1010040,0.0
1204AN1010042,0.0
1204AN1010043,0.0
1204AN1010044,0.0
1204AN1010048,0.0
1205PA1010001,0.0
1205PA1010048,0.0
1205PA1010055,0.0
1205PA1013799,0.0
1205PA1013800,0.0
1205PA1013801,0.0
1205PA1013802,0.0
1205PA1013803,0.0
1205PA1013804,0.0
1205PA1013815,0.0
1205PA1013816,0.0
1205PA1013818,0.0
1205PA1013827,0.0
1205PA1013892,0.0
1205PA1013893,0.0
1205PA1013897,0.0
1205PA1013902,0.0
1205PA1013930,0.0
1205PA1013943,0.0
1205PA1013980,0.0
1206AN1010004,0.0
1206AN1010065,0.0
1206AN1010098,0.0
1206AN1010106,0.0
1206AN1010129,0.0
1206AN1010141,0.0
1206AN1010183,0.0
1206AN1010974,0.0
1206AN1019501,0.0
1206AN1019592,0.0
1206AN1019671,0.0
1206AN1019836,0.0
1207ANL310029,0.0
1207ANL310875,0.0
1207ANL310888,0.0
1207ANL311302,0.0
1207ANL313902,0.0
1207ANL313910,0.0
1207ANL313916,0.0
1207ANL315204,0.0
1207ANL317007,0.0
1207ANL318902,0.0
1208AN1010004,0.0
1208AN1010005,0.0
1208AN1010006,0.0
1208AN1010007,0.0
1208AN1010008,0.0
1208AN1010009,0.0
1208AN1010016,0.0
1208AN1010020,0.0
1208AN1010021,0.0
1208AN1010024,0.0
1208AN1010026,0.0
1208AN1010028,0.0
1208AN1010029,0.0
1208AN1010032,0.0
1208AN1010034,0.0
1208AN1010042,0.0
1208AN1010043,0.0
1208AN1010044,0.0
1208AN1010048,0.0
1208AN1010400,0.0
1208AN1010526,0.0
1208AN1010578,0.0
1208AN1010672,0.0
1209AN3210003,0.0
1209AN3210007,0.0
1209AN3210010,0.0
1209AN3210012,0.0
1209AN3210013,0.0
1209AN3210014,0.0
1209AN3210015,0.0
1209AN3210073,0.0
1209AN3210888,0.0
1209AN3213902,0.0
1209AN3214850,0.0
1209AN3218003,0.0
1209AN3219202,0.0
1209AN3219302,0.0
1209AN3219602,0.0
1210AN2010001,0.0
1211ANA310006,0.0
1211ANA310007,0.0
1211ANA310008,0.0
1211ANA310009,0.0
1211ANA310016,0.0
1211ANA310020,0.0
1211ANA310021,0.0
1211ANA310024,0.0
1211ANA310028,0.0
1211ANA310032,0.0
1211ANA310034,0.0
1211ANA310042,0.0
1211ANA310043,0.0
1211ANA310044,0.0
1211ANA310048,0.0
1211ANA310526,0.0
1211ANA310578,0.0
1211ANA310672,0.0
1220AN2211239,0.0
1220AN2211290,0.0
1220AN2219415,0.0
1220AN2219489,0.0
1220AN2219669,0.0
1220AN2219806,0.0
1220AN2219843,0.0
1220AN2219868,0.0
1221AN1010700,0.0
1221AN1010701,0.0
1221AN1010702,0.0
1221AN1010703,0.0
1221AN1010704,0.0
1221AN1010705,0.0
1221AN1010706,0.0
1221AN1010707,0.0
1221AN1010708,0.0
1221AN1010709,0.0
1221AN1010710,0.0
1221AN1010711,0.0
1300ANV010003,95.8
1300ANV010022,171.4
1300ANV010026,140.8
1300ANV010028,63.6
1300ANV010029,93.8
1300ANV010030,0.0
1300ANV010033,96.0
1300ANV010035,0.0
1300ANV010055,224.3
1300ANV010081,181.4
1300ANV010134,0.0
1300ANV010205,257.7
1300ANV010209,109.1
1300ANV010216,84.2
1300ANV010223,252.0
1300ANV010225,156.4
1300ANV010229,119.7
1300ANV010231,156.7
1300ANV010234,0.0
1300ANV010259,223.6
1300ANV010279,397.6
1300ANV010281,117.6
1300ANV010288,128.4
1300ANV010289,139.0
1300ANV010425,88.7
1300ANV010439,141.7
1300ANV010712,12.5
1300ANV010730,130.5
1300ANV010731,18.2
1300ANV010734,0.0
1300ANV011033,282.8
1300ANV011102,675.9
1300ANV011281,210.6
1300ANV011302,331.6
1300ANV011777,21.5
1300ANV011788,96.4
1300ANV011799,34.5
1300ANV012502,54.4
1300ANV012903,0.0
1300ANV013308,0.0
1300ANV013401,235.2
1300ANV013602,491.6
1300ANV014015,0.0
1300ANV014204,21.4
1300ANV014850,191.4
1300ANV015032,0.0
1300ANV015102,0.0
1300ANV016202,0.0
1300ANV016210,112.0
1300ANV016211,6.3
1300ANV016212,158.7
1300ANV016213,174.7
1300ANV016214,173.0
1300ANV016215,90.9
1300ANV016402,150.1
1300ANV016702,0.0
1300ANV016890,208.9
1300ANV017802,104.5
1300ANV018102,71.5
1300ANV018252,71.4
1300ANV018254,92.4
1300ANV018257,210.1
1300ANV018259,168.5
1300ANV018262,92.9
1300ANV018902,388.0
1301PAV010003,0.0
1301PAV010022,0.0
1301PAV010026,0.0
1301PAV010028,0.0
1301PAV010029,0.0
1301PAV010033,0.0
1301PAV010034,0.0
1301PAV010055,0.0
1301PAV010081,0.0
1301PAV010209,0.0
1301PAV010216,0.0
1301PAV010223,0.0
1301PAV010225,0.0
1301PAV010229,0.0
1301PAV010279,0.0
1301PAV010281,0.0
1301PAV010425,0.0
1301PAV010439,0.0
1301PAV010712,0.0
1301PAV010731,0.0
1301PAV010824,0.0
1301PAV011102,0.0
1301PAV011302,0.0
1301PAV011777,0.0
1301PAV011788,0.0
1301PAV011799,0.0
1301PAV012502,0.0
1301PAV012903,0.0
1301PAV013308,0.0
1301PAV013401,0.0
1301PAV013602,0.0
1301PAV014204,0.0
1301PAV014850,0.0
1301PAV015802,0.0
1301PAV016214,0.0
1301PAV016215,0.0
1301PAV016302,0.0
1301PAV016402,0.0
1301PAV016702,0.0
1301PAV016890,0.0
1301PAV017802,0.0
1301PAV018001,0.0
1301PAV018102,0.0
1301PAV018902,0.0
1302PAV010022,0.0
1302PAV010028,0.0
1302PAV010029,0.0
1302PAV010033,0.0
1302PAV010035,0.0
1302PAV010205,0.0
1302PAV010209,0.0
1302PAV010223,0.0
1302PAV010229,0.0
1302PAV010234,0.0
1302PAV010279,0.0
1302PAV010289,0.0
1302PAV010425,0.0
1302PAV010439,0.0
1302PAV010712,0.0
1302PAV010730,0.0
1302PAV010824,0.0
1302PAV011102,0.0
1302PAV011302,0.0
1302PAV012502,0.0
1302PAV013401,0.0
1302PAV013408,0.0
1302PAV013602,0.0
1302PAV015802,0.0
1302PAV016210,0.0
1302PAV016214,0.0
1302PAV016215,0.0
1302PAV016302,0.0
1302PAV016402,0.0
1302PAV018252,0.0
1302PAV018257,0.0
1302PAV018259,0.0
1302PAV018902,0.0
1303PAV010022,0.0
1303PAV010028,0.0
1303PAV010033,0.0
1303PAV010209,0.0
1303PAV010216,0.0
1303PAV010223,0.0
1303PAV010229,0.0
1303PAV010234,0.0
1303PAV010259,0.0
1303PAV010279,0.0
1303PAV010289,0.0
1303PAV010425,0.0
1303PAV010439,0.0
1303PAV010730,0.0
1303PAV010731,0.0
1303PAV011102,0.0
1303PAV011302,0.0
1303PAV011777,0.0
1303PAV011788,0.0
1303PAV011799,0.0
1303PAV013401,0.0
1303PAV013602,0.0
1303PAV014028,0.0
1303PAV014204,0.0
1303PAV014850,0.0
1303PAV016202,0.0
1303PAV016210,0.0
1303PAV016213,0.0
1303PAV016214,0.0
1303PAV016215,0.0
1303PAV016402,0.0
1303PAV016407,0.0
1303PAV016702,0.0
1303PAV016890,0.0
1303PAV017802,0.0
1303PAV018001,0.0
1303PAV018102,0.0
1303PAV018259,0.0
1303PAV018902,0.0
1304NAV010003,0.0
1304NAV010022,0.0
1304NAV010026,0.0
1304NAV010028,0.0
1304NAV010029,0.0
1304NAV010033,0.0
1304NAV010055,0.0
1304NAV010081,0.0
1304NAV010134,0.0
1304NAV010205,0.0
1304NAV010209,0.0
1304NAV010216,0.0
1304NAV010223,0.0
1304NAV010225,0.0
1304NAV010229,0.0
1304NAV010231,0.0
1304NAV010234,0.0
1304NAV010259,0.0
1304NAV010279,0.0
1304NAV010281,0.0
1304NAV010288,0.0
1304NAV010289,0.0
1304NAV010425,0.0
1304NAV010439,0.0
1304NAV010705,0.0
1304NAV010712,0.0
1304NAV010723,0.0
1304NAV010730,0.0
1304NAV010731,0.0
1304NAV010769,0.0
1304NAV011102,0.0
1304NAV011302,0.0
1304NAV011777,0.0
1304NAV011788,0.0
1304NAV011799,0.0
1304NAV012903,0.0
1304NAV013401,0.0
1304NAV013602,0.0
1304NAV014015,0.0
1304NAV014204,0.0
1304NAV014850,0.0
1304NAV015032,0.0
1304NAV016210,0.0
1304NAV016211,0.0
1304NAV016212,0.0
1304NAV016213,0.0
1304NAV016214,0.0
1304NAV016215,0.0
1304NAV016402,0.0
1304NAV016890,0.0
1304NAV017802,0.0
1304NAV018102,0.0
1304NAV018902,0.0
1305ANV010001,51.0
1305ANV010002,46.3
1305ANV010003,44.5
1305ANV010004,6.2
1305ANV010005,38.9
1305ANV010006,14.2
1305ANV010007,20.9
1305ANV010008,5.3
1305ANV010009,40.6
1305ANV010010,1.7
1305ANV010011,59.6
1305ANV010016,0.0
1305ANV010021,0.0
1305ANV010024,0.0
1305ANV010025,0.0
1305ANV010026,0.0
1305ANV010030,0.0
1305ANV010034,0.0
1305ANV010041,0.0
1305ANV010050,0.0
1305ANV010051,0.0
1305ANV010062,0.0
1305ANV010064,0.0
1305ANV010065,0.0
1305ANV010090,0.0
1305ANV010098,0.0
1305ANV010101,0.0
1305ANV010102,0.0
1305ANV010103,0.0
1305ANV010104,0.0
1305ANV010105,0.0
1305ANV010106,0.0
1305ANV010107,0.0
1305ANV010108,0.0
1305ANV010109,0.0
1305ANV010110,0.0
1305ANV010111,0.0
1305ANV010112,0.0
1305ANV010113,0.0
1305ANV010120,0.0
1305ANV010121,0.0
1305ANV010122,0.0
1305ANV010123,0.0
1305ANV010124,0.0
1305ANV010125,0.0
1305ANV010126,0.0
1305ANV010127,0.0
1305ANV010128,0.0
1305ANV010129,0.0
1305ANV010130,0.0
1305ANV010131,0.0
1306PAV010021,0.0
1306PAV010024,0.0
1307NAV010004,0.0
1307NAV010006,0.0
1307NAV010007,0.0
1307NAV010008,0.0
1307NAV010009,0.0
1307NAV010016,0.0
1307NAV010021,0.0
1307NAV010024,0.0
1307NAV010025,0.0
1307NAV010026,0.0
1307NAV010030,0.0
1307NAV010034,0.0
1307NAV010041,0.0
1307NAV010065,0.0
1307NAV010090,0.0
1308ANV010003,130.9
1308ANV010022,142.6
1308ANV010026,0.0
1308ANV010028,140.1
1308ANV010029,255.3
1308ANV010030,0.0
1308ANV010033,104.3
1308ANV010035,0.0
1308ANV010055,0.0
1308ANV010081,153.2
1308ANV010134,0.0
1308ANV010205,101.5
1308ANV010209,1.5
1308ANV010216,0.0
1308ANV010223,174.6
1308ANV010225,211.7
1308ANV010229,86.8
1308ANV010231,0.0
1308ANV010234,0.0
1308ANV010259,0.0
1308ANV010279,0.0
1308ANV010281,0.0
1308ANV010288,0.0
1308ANV010289,47.0
1308ANV010425,71.7
1308ANV010439,104.0
1308ANV010712,106.9
1308ANV010730,190.2
1308ANV010731,197.3
1308ANV010734,0.0
1308ANV011102,22.3
1308ANV011302,345.8
1308ANV011777,0.0
1308ANV011788,0.0
1308ANV011799,0.0
1308ANV012502,0.0
1308ANV012903,0.0
1308ANV013308,0.0
1308ANV013401,86.7
1308ANV013602,188.0
1308ANV014015,0.0
1308ANV014204,0.0
1308ANV014850,111.5
1308ANV015032,0.0
1308ANV015102,0.0
1308ANV016202,0.0
1308ANV016210,67.5
1308ANV016211,0.0
1308ANV016212,166.7
1308ANV016213,184.3
1308ANV016214,0.0
1308ANV016215,210.3
1308ANV016402,145.6
1308ANV016702,0.0
1308ANV016890,0.0
1308ANV017402,0.0
1308ANV017802,0.0
1308ANV018102,120.4
1308ANV018252,0.0
1308ANV018254,191.6
1308ANV018257,292.2
1308ANV018259,0.0
1308ANV018262,0.0
1308ANV018902,316.6
1310ANV010022,146.3
1310ANV010029,57.1
1310ANV010032,181.8
1310ANV010033,-0.5
1310ANV010034,0.0
1310ANV010081,106.6
1310ANV010181,0.0
1310ANV010201,0.0
1310ANV010205,174.1
1310ANV010209,33.0
1310ANV010210,221.6
1310ANV010216,98.5
1310ANV010220,0.0
1310ANV010225,90.4
